Name	InDbName	InDbType	AltURI	thing:locatedIn
WEST	West	Region	thing:Place	
EAST	East	Region	thing:Place	
SOUTH	South	Region	thing:Place	
AF137-Bn-Y2-P3	AF137-P3	SamplingPlot	thing:Place,obo:AGRO_00000301	AF137
AF137-Bn-Y2-P4	AF137-P4	SamplingPlot	thing:Place,obo:AGRO_00000301	AF137
AF138-Bn-Y2-PA	AF138-PA	SamplingPlot	thing:Place,obo:AGRO_00000301	AF138
AF138-Bn-Y2-PB	AF138-PB	SamplingPlot	thing:Place,obo:AGRO_00000301	AF138
AF138-Bn-Y2-PC	AF138-PC	SamplingPlot	thing:Place,obo:AGRO_00000301	AF138
AF138-Bn-Y2-PD	AF138-PD	SamplingPlot	thing:Place,obo:AGRO_00000301	AF138
AF138-Bn-Y2-P1	AF138-P1	SamplingPlot	thing:Place,obo:AGRO_00000301	AF138
AF138-Bn-Y2-P2	AF138-P2	SamplingPlot	thing:Place,obo:AGRO_00000301	AF138
AF138-Bn-Y2-P3	AF138-P3	SamplingPlot	thing:Place,obo:AGRO_00000301	AF138
AF138-Bn-Y2-P4	AF138-P4	SamplingPlot	thing:Place,obo:AGRO_00000301	AF138
AF139-Bn-Y2-PA	AF139-PA	SamplingPlot	thing:Place,obo:AGRO_00000301	AF139
AF139-Bn-Y2-PB	AF139-PB	SamplingPlot	thing:Place,obo:AGRO_00000301	AF139
AF139-Bn-Y2-PC	AF139-PC	SamplingPlot	thing:Place,obo:AGRO_00000301	AF139
AF139-Bn-Y2-PD	AF139-PD	SamplingPlot	thing:Place,obo:AGRO_00000301	AF139
AF139-Bn-Y2-P1	AF139-P1	SamplingPlot	thing:Place,obo:AGRO_00000301	AF139
AF139-Bn-Y2-P2	AF139-P2	SamplingPlot	thing:Place,obo:AGRO_00000301	AF139
AF139-Bn-Y2-P3	AF139-P3	SamplingPlot	thing:Place,obo:AGRO_00000301	AF139
AF139-Bn-Y2-P4	AF139-P4	SamplingPlot	thing:Place,obo:AGRO_00000301	AF139
AF140-Bn-Y2-PA	AF140-PA	SamplingPlot	thing:Place,obo:AGRO_00000301	AF140
AF140-Bn-Y2-PB	AF140-PB	SamplingPlot	thing:Place,obo:AGRO_00000301	AF140
AF140-Bn-Y2-PC	AF140-PC	SamplingPlot	thing:Place,obo:AGRO_00000301	AF140
AF140-Bn-Y2-PD	AF140-PD	SamplingPlot	thing:Place,obo:AGRO_00000301	AF140
AF140-Bn-Y2-P1	AF140-P1	SamplingPlot	thing:Place,obo:AGRO_00000301	AF140
AF140-Bn-Y2-P2	AF140-P2	SamplingPlot	thing:Place,obo:AGRO_00000301	AF140
AF140-Bn-Y2-P3	AF140-P3	SamplingPlot	thing:Place,obo:AGRO_00000301	AF140
AF140-Bn-Y2-P4	AF140-P4	SamplingPlot	thing:Place,obo:AGRO_00000301	AF140
AF141-Bn-Y2-PA	AF141-PA	SamplingPlot	thing:Place,obo:AGRO_00000301	AF141
AF141-Bn-Y2-PB	AF141-PB	SamplingPlot	thing:Place,obo:AGRO_00000301	AF141
AF141-Bn-Y2-PC	AF141-PC	SamplingPlot	thing:Place,obo:AGRO_00000301	AF141
AF141-Bn-Y2-PD	AF141-PD	SamplingPlot	thing:Place,obo:AGRO_00000301	AF141
AF141-Bn-Y2-P1	AF141-P1	SamplingPlot	thing:Place,obo:AGRO_00000301	AF141
AF141-Bn-Y2-P2	AF141-P2	SamplingPlot	thing:Place,obo:AGRO_00000301	AF141
AF141-Bn-Y2-P3	AF141-P3	SamplingPlot	thing:Place,obo:AGRO_00000301	AF141
AF141-Bn-Y2-P4	AF141-P4	SamplingPlot	thing:Place,obo:AGRO_00000301	AF141
AF142-Bn-Y2-PA	AF142-PA	SamplingPlot	thing:Place,obo:AGRO_00000301	AF142
AF142-Bn-Y2-PB	AF142-PB	SamplingPlot	thing:Place,obo:AGRO_00000301	AF142
AF142-Bn-Y2-PC	AF142-PC	SamplingPlot	thing:Place,obo:AGRO_00000301	AF142
AF142-Bn-Y2-PD	AF142-PD	SamplingPlot	thing:Place,obo:AGRO_00000301	AF142
AF142-Bn-Y2-P1	AF142-P1	SamplingPlot	thing:Place,obo:AGRO_00000301	AF142
AF142-Bn-Y2-P2	AF142-P2	SamplingPlot	thing:Place,obo:AGRO_00000301	AF142
AF142-Bn-Y2-P3	AF142-P3	SamplingPlot	thing:Place,obo:AGRO_00000301	AF142
AF142-Bn-Y2-P4	AF142-P4	SamplingPlot	thing:Place,obo:AGRO_00000301	AF142
AF143-Bn-Y2-PA	AF143-PA	SamplingPlot	thing:Place,obo:AGRO_00000301	AF143
AF143-Bn-Y2-PB	AF143-PB	SamplingPlot	thing:Place,obo:AGRO_00000301	AF143
AF143-Bn-Y2-PC	AF143-PC	SamplingPlot	thing:Place,obo:AGRO_00000301	AF143
AF143-Bn-Y2-PD	AF143-PD	SamplingPlot	thing:Place,obo:AGRO_00000301	AF143
AF143-Bn-Y2-P1	AF143-P1	SamplingPlot	thing:Place,obo:AGRO_00000301	AF143
AF143-Bn-Y2-P2	AF143-P2	SamplingPlot	thing:Place,obo:AGRO_00000301	AF143
AF143-Bn-Y2-P3	AF143-P3	SamplingPlot	thing:Place,obo:AGRO_00000301	AF143
AF143-Bn-Y2-P4	AF143-P4	SamplingPlot	thing:Place,obo:AGRO_00000301	AF143
AF144-Bn-Y2-PA	AF144-PA	SamplingPlot	thing:Place,obo:AGRO_00000301	AF144
AF144-Bn-Y2-PB	AF144-PB	SamplingPlot	thing:Place,obo:AGRO_00000301	AF144
AF144-Bn-Y2-PC	AF144-PC	SamplingPlot	thing:Place,obo:AGRO_00000301	AF144
AF144-Bn-Y2-PD	AF144-PD	SamplingPlot	thing:Place,obo:AGRO_00000301	AF144
AF144-Bn-Y2-P1	AF144-P1	SamplingPlot	thing:Place,obo:AGRO_00000301	AF144
AF144-Bn-Y2-P2	AF144-P2	SamplingPlot	thing:Place,obo:AGRO_00000301	AF144
AF144-Bn-Y2-P3	AF144-P3	SamplingPlot	thing:Place,obo:AGRO_00000301	AF144
AF144-Bn-Y2-P4	AF144-P4	SamplingPlot	thing:Place,obo:AGRO_00000301	AF144
AF145-Bn-Y2-PA	AF145-PA	SamplingPlot	thing:Place,obo:AGRO_00000301	AF145
AF145-Bn-Y2-PB	AF145-PB	SamplingPlot	thing:Place,obo:AGRO_00000301	AF145
AF145-Bn-Y2-PC	AF145-PC	SamplingPlot	thing:Place,obo:AGRO_00000301	AF145
AF145-Bn-Y2-PD	AF145-PD	SamplingPlot	thing:Place,obo:AGRO_00000301	AF145
AF145-Bn-Y2-P1	AF145-P1	SamplingPlot	thing:Place,obo:AGRO_00000301	AF145
AF145-Bn-Y2-P2	AF145-P2	SamplingPlot	thing:Place,obo:AGRO_00000301	AF145
AF145-Bn-Y2-P3	AF145-P3	SamplingPlot	thing:Place,obo:AGRO_00000301	AF145
AF145-Bn-Y2-P4	AF145-P4	SamplingPlot	thing:Place,obo:AGRO_00000301	AF145
AF146-Bn-Y2-PA	AF146-PA	SamplingPlot	thing:Place,obo:AGRO_00000301	AF146
AF146-Bn-Y2-PB	AF146-PB	SamplingPlot	thing:Place,obo:AGRO_00000301	AF146
AF146-Bn-Y2-PC	AF146-PC	SamplingPlot	thing:Place,obo:AGRO_00000301	AF146
AF146-Bn-Y2-PD	AF146-PD	SamplingPlot	thing:Place,obo:AGRO_00000301	AF146
AF146-Bn-Y2-P1	AF146-P1	SamplingPlot	thing:Place,obo:AGRO_00000301	AF146
AF146-Bn-Y2-P2	AF146-P2	SamplingPlot	thing:Place,obo:AGRO_00000301	AF146
AF146-Bn-Y2-P3	AF146-P3	SamplingPlot	thing:Place,obo:AGRO_00000301	AF146
AF146-Bn-Y2-P4	AF146-P4	SamplingPlot	thing:Place,obo:AGRO_00000301	AF146
AF147-Bn-Y2-PA	AF147-PA	SamplingPlot	thing:Place,obo:AGRO_00000301	AF147
AF147-Bn-Y2-PB	AF147-PB	SamplingPlot	thing:Place,obo:AGRO_00000301	AF147
AF147-Bn-Y2-PC	AF147-PC	SamplingPlot	thing:Place,obo:AGRO_00000301	AF147
AF147-Bn-Y2-PD	AF147-PD	SamplingPlot	thing:Place,obo:AGRO_00000301	AF147
AF147-Bn-Y2-P1	AF147-P1	SamplingPlot	thing:Place,obo:AGRO_00000301	AF147
AF147-Bn-Y2-P2	AF147-P2	SamplingPlot	thing:Place,obo:AGRO_00000301	AF147
AF147-Bn-Y2-P3	AF147-P3	SamplingPlot	thing:Place,obo:AGRO_00000301	AF147
AF147-Bn-Y2-P4	AF147-P4	SamplingPlot	thing:Place,obo:AGRO_00000301	AF147
AF148-Bn-Y2-PA	AF148-PA	SamplingPlot	thing:Place,obo:AGRO_00000301	AF148
AF148-Bn-Y2-PB	AF148-PB	SamplingPlot	thing:Place,obo:AGRO_00000301	AF148
AF148-Bn-Y2-PC	AF148-PC	SamplingPlot	thing:Place,obo:AGRO_00000301	AF148
AF148-Bn-Y2-PD	AF148-PD	SamplingPlot	thing:Place,obo:AGRO_00000301	AF148
AF148-Bn-Y2-P1	AF148-P1	SamplingPlot	thing:Place,obo:AGRO_00000301	AF148
AF148-Bn-Y2-P2	AF148-P2	SamplingPlot	thing:Place,obo:AGRO_00000301	AF148
AF148-Bn-Y2-P3	AF148-P3	SamplingPlot	thing:Place,obo:AGRO_00000301	AF148
AF148-Bn-Y2-P4	AF148-P4	SamplingPlot	thing:Place,obo:AGRO_00000301	AF148
AF149-Bn-Y2-PA	AF149-PA	SamplingPlot	thing:Place,obo:AGRO_00000301	AF149
AF149-Bn-Y2-PB	AF149-PB	SamplingPlot	thing:Place,obo:AGRO_00000301	AF149
AF149-Bn-Y2-PC	AF149-PC	SamplingPlot	thing:Place,obo:AGRO_00000301	AF149
AF149-Bn-Y2-PD	AF149-PD	SamplingPlot	thing:Place,obo:AGRO_00000301	AF149
AF149-Bn-Y2-P1	AF149-P1	SamplingPlot	thing:Place,obo:AGRO_00000301	AF149
AF149-Bn-Y2-P2	AF149-P2	SamplingPlot	thing:Place,obo:AGRO_00000301	AF149
AF149-Bn-Y2-P3	AF149-P3	SamplingPlot	thing:Place,obo:AGRO_00000301	AF149
AF149-Bn-Y2-P4	AF149-P4	SamplingPlot	thing:Place,obo:AGRO_00000301	AF149
AF150-Bn-Y2-PA	AF150-PA	SamplingPlot	thing:Place,obo:AGRO_00000301	AF150
AF150-Bn-Y2-PB	AF150-PB	SamplingPlot	thing:Place,obo:AGRO_00000301	AF150
AF150-Bn-Y2-PC	AF150-PC	SamplingPlot	thing:Place,obo:AGRO_00000301	AF150
AF150-Bn-Y2-PD	AF150-PD	SamplingPlot	thing:Place,obo:AGRO_00000301	AF150
AF150-Bn-Y2-P1	AF150-P1	SamplingPlot	thing:Place,obo:AGRO_00000301	AF150
AF150-Bn-Y2-P2	AF150-P2	SamplingPlot	thing:Place,obo:AGRO_00000301	AF150
AF150-Bn-Y2-P3	AF150-P3	SamplingPlot	thing:Place,obo:AGRO_00000301	AF150
AF150-Bn-Y2-P4	AF150-P4	SamplingPlot	thing:Place,obo:AGRO_00000301	AF150
AF151-Bn-Y2-PA	AF151-PA	SamplingPlot	thing:Place,obo:AGRO_00000301	AF151
AF151-Bn-Y2-PB	AF151-PB	SamplingPlot	thing:Place,obo:AGRO_00000301	AF151
AF151-Bn-Y2-PC	AF151-PC	SamplingPlot	thing:Place,obo:AGRO_00000301	AF151
AF151-Bn-Y2-PD	AF151-PD	SamplingPlot	thing:Place,obo:AGRO_00000301	AF151
AF151-Bn-Y2-P1	AF151-P1	SamplingPlot	thing:Place,obo:AGRO_00000301	AF151
AF151-Bn-Y2-P2	AF151-P2	SamplingPlot	thing:Place,obo:AGRO_00000301	AF151
AF151-Bn-Y2-P3	AF151-P3	SamplingPlot	thing:Place,obo:AGRO_00000301	AF151
AF151-Bn-Y2-P4	AF151-P4	SamplingPlot	thing:Place,obo:AGRO_00000301	AF151
AF049-Ta-Y1-PA	AF049-PA	SamplingPlot	thing:Place,obo:AGRO_00000301	AF049
AF049-Ta-Y1-PB	AF049-PB	SamplingPlot	thing:Place,obo:AGRO_00000301	AF049
AF049-Ta-Y1-PC	AF049-PC	SamplingPlot	thing:Place,obo:AGRO_00000301	AF049
AF049-Ta-Y1-PD	AF049-PD	SamplingPlot	thing:Place,obo:AGRO_00000301	AF049
AF049-Ta-Y1-P1	AF049-P1	SamplingPlot	thing:Place,obo:AGRO_00000301	AF049
AF049-Ta-Y1-P2	AF049-P2	SamplingPlot	thing:Place,obo:AGRO_00000301	AF049
AF049-Ta-Y1-P3	AF049-P3	SamplingPlot	thing:Place,obo:AGRO_00000301	AF049
AF049-Ta-Y1-P4	AF049-P4	SamplingPlot	thing:Place,obo:AGRO_00000301	AF049
AF050-Ta-Y1-PA	AF050-PA	SamplingPlot	thing:Place,obo:AGRO_00000301	AF050
AF050-Ta-Y1-PB	AF050-PB	SamplingPlot	thing:Place,obo:AGRO_00000301	AF050
AF050-Ta-Y1-PC	AF050-PC	SamplingPlot	thing:Place,obo:AGRO_00000301	AF050
AF050-Ta-Y1-PD	AF050-PD	SamplingPlot	thing:Place,obo:AGRO_00000301	AF050
AF050-Ta-Y1-P1	AF050-P1	SamplingPlot	thing:Place,obo:AGRO_00000301	AF050
AF050-Ta-Y1-P2	AF050-P2	SamplingPlot	thing:Place,obo:AGRO_00000301	AF050
AF050-Ta-Y1-P3	AF050-P3	SamplingPlot	thing:Place,obo:AGRO_00000301	AF050
AF050-Ta-Y1-P4	AF050-P4	SamplingPlot	thing:Place,obo:AGRO_00000301	AF050
AF051-Ta-Y1-PA	AF051-PA	SamplingPlot	thing:Place,obo:AGRO_00000301	AF051
AF051-Ta-Y1-PB	AF051-PB	SamplingPlot	thing:Place,obo:AGRO_00000301	AF051
AF051-Ta-Y1-PC	AF051-PC	SamplingPlot	thing:Place,obo:AGRO_00000301	AF051
AF051-Ta-Y1-PD	AF051-PD	SamplingPlot	thing:Place,obo:AGRO_00000301	AF051
AF051-Ta-Y1-P1	AF051-P1	SamplingPlot	thing:Place,obo:AGRO_00000301	AF051
AF051-Ta-Y1-P2	AF051-P2	SamplingPlot	thing:Place,obo:AGRO_00000301	AF051
AF051-Ta-Y1-P3	AF051-P3	SamplingPlot	thing:Place,obo:AGRO_00000301	AF051
AF051-Ta-Y1-P4	AF051-P4	SamplingPlot	thing:Place,obo:AGRO_00000301	AF051
AF052-Ta-Y1-PA	AF052-PA	SamplingPlot	thing:Place,obo:AGRO_00000301	AF052
AF052-Ta-Y1-PB	AF052-PB	SamplingPlot	thing:Place,obo:AGRO_00000301	AF052
AF052-Ta-Y1-PC	AF052-PC	SamplingPlot	thing:Place,obo:AGRO_00000301	AF052
AF052-Ta-Y1-PD	AF052-PD	SamplingPlot	thing:Place,obo:AGRO_00000301	AF052
AF052-Ta-Y1-P1	AF052-P1	SamplingPlot	thing:Place,obo:AGRO_00000301	AF052
AF052-Ta-Y1-P2	AF052-P2	SamplingPlot	thing:Place,obo:AGRO_00000301	AF052
AF052-Ta-Y1-P3	AF052-P3	SamplingPlot	thing:Place,obo:AGRO_00000301	AF052
AF052-Ta-Y1-P4	AF052-P4	SamplingPlot	thing:Place,obo:AGRO_00000301	AF052
AF053-Ta-Y1-PA	AF053-PA	SamplingPlot	thing:Place,obo:AGRO_00000301	AF053
AF053-Ta-Y1-PB	AF053-PB	SamplingPlot	thing:Place,obo:AGRO_00000301	AF053
AF053-Ta-Y1-PC	AF053-PC	SamplingPlot	thing:Place,obo:AGRO_00000301	AF053
AF053-Ta-Y1-PD	AF053-PD	SamplingPlot	thing:Place,obo:AGRO_00000301	AF053
AF053-Ta-Y1-P1	AF053-P1	SamplingPlot	thing:Place,obo:AGRO_00000301	AF053
AF053-Ta-Y1-P2	AF053-P2	SamplingPlot	thing:Place,obo:AGRO_00000301	AF053
AF053-Ta-Y1-P3	AF053-P3	SamplingPlot	thing:Place,obo:AGRO_00000301	AF053
AF053-Ta-Y1-P4	AF053-P4	SamplingPlot	thing:Place,obo:AGRO_00000301	AF053
AF054-Ta-Y1-PA	AF054-PA	SamplingPlot	thing:Place,obo:AGRO_00000301	AF054
AF054-Ta-Y1-PB	AF054-PB	SamplingPlot	thing:Place,obo:AGRO_00000301	AF054
AF054-Ta-Y1-PC	AF054-PC	SamplingPlot	thing:Place,obo:AGRO_00000301	AF054
AF054-Ta-Y1-PD	AF054-PD	SamplingPlot	thing:Place,obo:AGRO_00000301	AF054
AF054-Ta-Y1-P1	AF054-P1	SamplingPlot	thing:Place,obo:AGRO_00000301	AF054
AF054-Ta-Y1-P2	AF054-P2	SamplingPlot	thing:Place,obo:AGRO_00000301	AF054
AF054-Ta-Y1-P3	AF054-P3	SamplingPlot	thing:Place,obo:AGRO_00000301	AF054
AF054-Ta-Y1-P4	AF054-P4	SamplingPlot	thing:Place,obo:AGRO_00000301	AF054
AF055-Ta-Y1-PA	AF055-PA	SamplingPlot	thing:Place,obo:AGRO_00000301	AF055
AF055-Ta-Y1-PB	AF055-PB	SamplingPlot	thing:Place,obo:AGRO_00000301	AF055
AF055-Ta-Y1-PC	AF055-PC	SamplingPlot	thing:Place,obo:AGRO_00000301	AF055
AF055-Ta-Y1-PD	AF055-PD	SamplingPlot	thing:Place,obo:AGRO_00000301	AF055
AF055-Ta-Y1-P1	AF055-P1	SamplingPlot	thing:Place,obo:AGRO_00000301	AF055
AF055-Ta-Y1-P2	AF055-P2	SamplingPlot	thing:Place,obo:AGRO_00000301	AF055
AF055-Ta-Y1-P3	AF055-P3	SamplingPlot	thing:Place,obo:AGRO_00000301	AF055
AF055-Ta-Y1-P4	AF055-P4	SamplingPlot	thing:Place,obo:AGRO_00000301	AF055
AF056-Ta-Y1-PA	AF056-PA	SamplingPlot	thing:Place,obo:AGRO_00000301	AF056
AF056-Ta-Y1-PB	AF056-PB	SamplingPlot	thing:Place,obo:AGRO_00000301	AF056
AF056-Ta-Y1-PC	AF056-PC	SamplingPlot	thing:Place,obo:AGRO_00000301	AF056
AF056-Ta-Y1-PD	AF056-PD	SamplingPlot	thing:Place,obo:AGRO_00000301	AF056
AF056-Ta-Y1-P1	AF056-P1	SamplingPlot	thing:Place,obo:AGRO_00000301	AF056
AF056-Ta-Y1-P2	AF056-P2	SamplingPlot	thing:Place,obo:AGRO_00000301	AF056
AF056-Ta-Y1-P3	AF056-P3	SamplingPlot	thing:Place,obo:AGRO_00000301	AF056
AF056-Ta-Y1-P4	AF056-P4	SamplingPlot	thing:Place,obo:AGRO_00000301	AF056
AF057-Ta-Y1-PA	AF057-PA	SamplingPlot	thing:Place,obo:AGRO_00000301	AF057
AF057-Ta-Y1-PB	AF057-PB	SamplingPlot	thing:Place,obo:AGRO_00000301	AF057
AF057-Ta-Y1-PC	AF057-PC	SamplingPlot	thing:Place,obo:AGRO_00000301	AF057
AF057-Ta-Y1-PD	AF057-PD	SamplingPlot	thing:Place,obo:AGRO_00000301	AF057
AF057-Ta-Y1-P1	AF057-P1	SamplingPlot	thing:Place,obo:AGRO_00000301	AF057
AF057-Ta-Y1-P2	AF057-P2	SamplingPlot	thing:Place,obo:AGRO_00000301	AF057
AF057-Ta-Y1-P3	AF057-P3	SamplingPlot	thing:Place,obo:AGRO_00000301	AF057
AF057-Ta-Y1-P4	AF057-P4	SamplingPlot	thing:Place,obo:AGRO_00000301	AF057
AF058-Ta-Y1-PA	AF058-PA	SamplingPlot	thing:Place,obo:AGRO_00000301	AF058
AF058-Ta-Y1-PB	AF058-PB	SamplingPlot	thing:Place,obo:AGRO_00000301	AF058
AF058-Ta-Y1-PC	AF058-PC	SamplingPlot	thing:Place,obo:AGRO_00000301	AF058
AF058-Ta-Y1-PD	AF058-PD	SamplingPlot	thing:Place,obo:AGRO_00000301	AF058
AF058-Ta-Y1-P1	AF058-P1	SamplingPlot	thing:Place,obo:AGRO_00000301	AF058
AF058-Ta-Y1-P2	AF058-P2	SamplingPlot	thing:Place,obo:AGRO_00000301	AF058
AF058-Ta-Y1-P3	AF058-P3	SamplingPlot	thing:Place,obo:AGRO_00000301	AF058
AF058-Ta-Y1-P4	AF058-P4	SamplingPlot	thing:Place,obo:AGRO_00000301	AF058
AF059-Ta-Y1-PA	AF059-PA	SamplingPlot	thing:Place,obo:AGRO_00000301	AF059
AF059-Ta-Y1-PB	AF059-PB	SamplingPlot	thing:Place,obo:AGRO_00000301	AF059
AF059-Ta-Y1-PC	AF059-PC	SamplingPlot	thing:Place,obo:AGRO_00000301	AF059
AF059-Ta-Y1-PD	AF059-PD	SamplingPlot	thing:Place,obo:AGRO_00000301	AF059
AF059-Ta-Y1-P1	AF059-P1	SamplingPlot	thing:Place,obo:AGRO_00000301	AF059
AF059-Ta-Y1-P2	AF059-P2	SamplingPlot	thing:Place,obo:AGRO_00000301	AF059
AF059-Ta-Y1-P3	AF059-P3	SamplingPlot	thing:Place,obo:AGRO_00000301	AF059
AF059-Ta-Y1-P4	AF059-P4	SamplingPlot	thing:Place,obo:AGRO_00000301	AF059
AF060-Ta-Y1-PA	AF060-PA	SamplingPlot	thing:Place,obo:AGRO_00000301	AF060
AF060-Ta-Y1-PB	AF060-PB	SamplingPlot	thing:Place,obo:AGRO_00000301	AF060
AF060-Ta-Y1-PC	AF060-PC	SamplingPlot	thing:Place,obo:AGRO_00000301	AF060
AF060-Ta-Y1-PD	AF060-PD	SamplingPlot	thing:Place,obo:AGRO_00000301	AF060
AF060-Ta-Y1-P1	AF060-P1	SamplingPlot	thing:Place,obo:AGRO_00000301	AF060
AF060-Ta-Y1-P2	AF060-P2	SamplingPlot	thing:Place,obo:AGRO_00000301	AF060
AF060-Ta-Y1-P3	AF060-P3	SamplingPlot	thing:Place,obo:AGRO_00000301	AF060
AF060-Ta-Y1-P4	AF060-P4	SamplingPlot	thing:Place,obo:AGRO_00000301	AF060
AF061-Ta-Y1-PA	AF061-PA	SamplingPlot	thing:Place,obo:AGRO_00000301	AF061
AF061-Ta-Y1-PB	AF061-PB	SamplingPlot	thing:Place,obo:AGRO_00000301	AF061
AF061-Ta-Y1-PC	AF061-PC	SamplingPlot	thing:Place,obo:AGRO_00000301	AF061
AF061-Ta-Y1-PD	AF061-PD	SamplingPlot	thing:Place,obo:AGRO_00000301	AF061
AF061-Ta-Y1-P1	AF061-P1	SamplingPlot	thing:Place,obo:AGRO_00000301	AF061
AF061-Ta-Y1-P2	AF061-P2	SamplingPlot	thing:Place,obo:AGRO_00000301	AF061
AF061-Ta-Y1-P3	AF061-P3	SamplingPlot	thing:Place,obo:AGRO_00000301	AF061
AF061-Ta-Y1-P4	AF061-P4	SamplingPlot	thing:Place,obo:AGRO_00000301	AF061
AF062-Ta-Y1-PA	AF062-PA	SamplingPlot	thing:Place,obo:AGRO_00000301	AF062
AF062-Ta-Y1-PB	AF062-PB	SamplingPlot	thing:Place,obo:AGRO_00000301	AF062
AF062-Ta-Y1-PC	AF062-PC	SamplingPlot	thing:Place,obo:AGRO_00000301	AF062
AF062-Ta-Y1-PD	AF062-PD	SamplingPlot	thing:Place,obo:AGRO_00000301	AF062
AF062-Ta-Y1-P1	AF062-P1	SamplingPlot	thing:Place,obo:AGRO_00000301	AF062
AF062-Ta-Y1-P2	AF062-P2	SamplingPlot	thing:Place,obo:AGRO_00000301	AF062
AF062-Ta-Y1-P3	AF062-P3	SamplingPlot	thing:Place,obo:AGRO_00000301	AF062
AF062-Ta-Y1-P4	AF062-P4	SamplingPlot	thing:Place,obo:AGRO_00000301	AF062
AF063-Ta-Y1-PA	AF063-PA	SamplingPlot	thing:Place,obo:AGRO_00000301	AF063
AF063-Ta-Y1-PB	AF063-PB	SamplingPlot	thing:Place,obo:AGRO_00000301	AF063
AF063-Ta-Y1-PC	AF063-PC	SamplingPlot	thing:Place,obo:AGRO_00000301	AF063
AF063-Ta-Y1-PD	AF063-PD	SamplingPlot	thing:Place,obo:AGRO_00000301	AF063
AF063-Ta-Y1-P1	AF063-P1	SamplingPlot	thing:Place,obo:AGRO_00000301	AF063
AF063-Ta-Y1-P2	AF063-P2	SamplingPlot	thing:Place,obo:AGRO_00000301	AF063
AF063-Ta-Y1-P3	AF063-P3	SamplingPlot	thing:Place,obo:AGRO_00000301	AF063
AF063-Ta-Y1-P4	AF063-P4	SamplingPlot	thing:Place,obo:AGRO_00000301	AF063
AF064-Ta-Y1-PA	AF064-PA	SamplingPlot	thing:Place,obo:AGRO_00000301	AF064
AF064-Ta-Y1-PB	AF064-PB	SamplingPlot	thing:Place,obo:AGRO_00000301	AF064
AF064-Ta-Y1-PC	AF064-PC	SamplingPlot	thing:Place,obo:AGRO_00000301	AF064
AF064-Ta-Y1-PD	AF064-PD	SamplingPlot	thing:Place,obo:AGRO_00000301	AF064
AF064-Ta-Y1-P1	AF064-P1	SamplingPlot	thing:Place,obo:AGRO_00000301	AF064
AF064-Ta-Y1-P2	AF064-P2	SamplingPlot	thing:Place,obo:AGRO_00000301	AF064
AF064-Ta-Y1-P3	AF064-P3	SamplingPlot	thing:Place,obo:AGRO_00000301	AF064
AF064-Ta-Y1-P4	AF064-P4	SamplingPlot	thing:Place,obo:AGRO_00000301	AF064
AF065-Ta-Y1-PA	AF065-PA	SamplingPlot	thing:Place,obo:AGRO_00000301	AF065
AF065-Ta-Y1-PB	AF065-PB	SamplingPlot	thing:Place,obo:AGRO_00000301	AF065
AF065-Ta-Y1-PC	AF065-PC	SamplingPlot	thing:Place,obo:AGRO_00000301	AF065
AF065-Ta-Y1-PD	AF065-PD	SamplingPlot	thing:Place,obo:AGRO_00000301	AF065
AF065-Ta-Y1-P1	AF065-P1	SamplingPlot	thing:Place,obo:AGRO_00000301	AF065
AF065-Ta-Y1-P2	AF065-P2	SamplingPlot	thing:Place,obo:AGRO_00000301	AF065
AF065-Ta-Y1-P3	AF065-P3	SamplingPlot	thing:Place,obo:AGRO_00000301	AF065
AF065-Ta-Y1-P4	AF065-P4	SamplingPlot	thing:Place,obo:AGRO_00000301	AF065
AF066-Ta-Y1-PA	AF066-PA	SamplingPlot	thing:Place,obo:AGRO_00000301	AF066
AF066-Ta-Y1-PB	AF066-PB	SamplingPlot	thing:Place,obo:AGRO_00000301	AF066
AF066-Ta-Y1-PC	AF066-PC	SamplingPlot	thing:Place,obo:AGRO_00000301	AF066
AF066-Ta-Y1-PD	AF066-PD	SamplingPlot	thing:Place,obo:AGRO_00000301	AF066
AF066-Ta-Y1-P1	AF066-P1	SamplingPlot	thing:Place,obo:AGRO_00000301	AF066
AF066-Ta-Y1-P2	AF066-P2	SamplingPlot	thing:Place,obo:AGRO_00000301	AF066
AF066-Ta-Y1-P3	AF066-P3	SamplingPlot	thing:Place,obo:AGRO_00000301	AF066
AF066-Ta-Y1-P4	AF066-P4	SamplingPlot	thing:Place,obo:AGRO_00000301	AF066
AF067-Ta-Y1-PA	AF067-PA	SamplingPlot	thing:Place,obo:AGRO_00000301	AF067
AF067-Ta-Y1-PB	AF067-PB	SamplingPlot	thing:Place,obo:AGRO_00000301	AF067
AF067-Ta-Y1-PC	AF067-PC	SamplingPlot	thing:Place,obo:AGRO_00000301	AF067
AF067-Ta-Y1-PD	AF067-PD	SamplingPlot	thing:Place,obo:AGRO_00000301	AF067
AF067-Ta-Y1-P1	AF067-P1	SamplingPlot	thing:Place,obo:AGRO_00000301	AF067
AF067-Ta-Y1-P2	AF067-P2	SamplingPlot	thing:Place,obo:AGRO_00000301	AF067
AF067-Ta-Y1-P3	AF067-P3	SamplingPlot	thing:Place,obo:AGRO_00000301	AF067
AF067-Ta-Y1-P4	AF067-P4	SamplingPlot	thing:Place,obo:AGRO_00000301	AF067
AF068-Ta-Y1-PA	AF068-PA	SamplingPlot	thing:Place,obo:AGRO_00000301	AF068
